ifd0_make,ifd0_model,dht_id,count(*)
11,158,111,1
11,158,112,1
11,158,113,1
11,158,114,1
11,158,115,1
11,158,116,1
11,158,117,1
11,158,118,1
11,158,119,1
11,158,120,1
11,158,121,1
11,158,122,1
11,158,123,1
11,158,124,1
11,158,125,1
11,158,126,1
11,158,127,1
11,158,128,1
11,158,129,1
11,158,130,1
11,158,131,1
11,158,132,1
11,158,133,1
11,158,134,1
11,158,135,1
11,158,136,1
11,158,137,1
11,158,138,1
11,158,139,1
11,158,140,1
11,158,141,1
11,158,142,1
11,158,143,1
11,158,144,1
11,158,145,1
11,158,146,1
11,158,147,1
11,158,148,1
11,158,149,1
11,158,150,1
11,158,151,1
11,158,152,1
11,158,153,1
11,158,154,1
11,159,1,381
11,189,1,799
11,254,1,345
11,297,1,181
11,430,1,1967
11,430,767,1
11,430,768,1
11,430,769,1
11,430,770,1
11,430,771,1
11,430,772,1
11,430,773,1
11,430,774,1
11,430,775,1
11,430,776,1
11,430,777,1
11,430,778,1
11,430,779,1
11,430,780,1
11,430,781,1
11,430,782,1
11,430,783,1
11,430,784,1
11,430,785,1
11,430,786,1
11,430,787,1
11,430,788,1
11,430,789,1
11,430,790,1
11,430,791,1
11,430,792,1
11,430,793,1
11,430,794,1
11,430,795,1
11,430,796,1
11,430,797,1
11,430,798,1
11,430,799,1
11,430,800,1
11,430,801,1
11,430,802,1
11,430,803,1
11,430,804,1
11,430,805,1
11,430,806,1
11,430,807,1
11,430,808,1
11,430,809,1
11,430,810,1
11,430,811,1
11,430,812,1
11,430,813,1
11,430,814,1
11,430,815,1
11,430,816,1
11,430,817,1
11,430,818,1
11,430,819,1
11,430,820,1
11,430,821,1
11,430,822,1
11,430,823,1
11,430,824,1
11,430,825,1
11,430,826,1
11,430,827,1
11,430,828,1
11,430,829,1
11,430,830,1
11,430,831,1
11,430,832,1
11,430,833,1
11,430,834,1
11,430,835,1
11,430,836,1
11,430,837,1
11,430,838,1
11,430,839,1
11,430,840,1
11,430,841,1
11,430,842,1
11,430,843,1
11,430,844,1
11,430,845,1
11,430,846,1
11,430,847,1
11,430,848,1
11,430,849,1
11,430,850,1
11,430,851,1
11,430,852,1
11,430,853,1
11,430,854,1
11,430,855,1
11,430,856,1
11,430,857,1
11,430,858,1
11,430,859,1
11,430,860,1
11,430,861,1
11,430,862,1
11,430,863,1
11,430,864,1
11,430,865,1
11,430,866,1
11,430,867,1
11,430,868,1
11,430,869,1
11,430,870,1
11,430,871,1
11,430,872,1
11,430,873,1
11,430,874,1
11,430,875,1
11,430,876,1
11,430,877,1
11,430,878,1
11,430,879,1
11,430,880,1
11,430,881,1
11,430,882,1
11,430,883,1
11,430,884,1
11,430,885,1
11,430,886,1
11,430,887,1
11,430,888,1
11,430,889,1
11,430,890,1
11,430,891,1
11,430,892,1
11,430,893,1
11,430,894,1
11,430,895,1
11,430,896,1
11,430,897,1
11,430,898,1
11,430,899,1
11,430,900,1
11,430,901,1
11,430,902,1
11,430,903,1
11,430,904,1
11,430,905,1
11,430,906,1
11,430,907,1
11,430,908,1
11,430,909,1
11,430,910,1
11,430,911,1
11,430,912,1
11,430,913,1
11,430,914,1
11,430,915,1
11,430,916,1
11,430,917,1
11,430,918,1
11,430,919,1
11,430,920,1
11,430,921,1
11,430,922,1
11,430,923,1
11,430,924,1
11,430,925,1
11,430,926,1
11,430,927,1
11,430,928,1
11,430,929,1
11,430,930,1
11,430,931,1
11,431,1,288
11,455,1,99
11,480,1,559
11,514,1,167
11,561,1,1098
11,561,5370,1
11,561,5371,1
11,686,1,534
11,776,1,199
11,862,1,437
11,875,1,576
11,900,1,194
11,1193,1,83
11,1251,1,193
11,1252,1,516
11,1253,1,348
11,1256,1,199
11,1289,1,17
11,1438,1,266
11,1452,1,47
11,1458,1,474
11,1481,1,496
11,1498,1,54
11,1505,1,515
11,1522,1,487
11,1571,1,514
11,1600,1,349
11,1601,1,60
11,1602,1,48
11,1647,1,364
11,1678,1,716
11,1689,1,20
11,1697,1,232
11,1762,1,22
11,1987,1,64
11,2036,1,203
11,2040,1,268
11,2079,1,153
11,2213,1,165
11,2279,1,211
11,2289,1,43
11,2295,1,46
11,2329,1,67
11,2486,1,46
11,2523,1,18
11,2526,1,98
11,2570,1,19
11,2606,1,52
11,2612,1,27
11,2620,1,35
11,2679,1,4
11,2733,1,52
11,2816,1,10
11,2825,1,20
11,2854,1,9
11,2883,1,12
11,2976,1,16
11,3012,1,35
11,3044,1,3
11,3055,1,7
11,3058,1,16
11,3063,1,55
11,3071,1,17
11,3172,1,27
11,3218,1,3
11,3463,1,3
11,3748,1,50
12,29,1,254
12,29,4087,1
12,29,4088,1
12,29,4089,1
12,29,4090,1
12,29,4091,1
12,29,4092,1
12,29,4093,1
12,29,4094,1
12,29,4095,1
12,29,4096,1
12,29,4097,1
12,29,4098,1
12,29,4099,1
12,29,4100,1
12,29,4101,1
12,29,4102,1
12,29,4103,1
12,29,4104,1
12,29,4105,1
12,29,4106,1
12,29,4107,1
12,29,4108,1
12,29,4109,1
12,29,4110,1
12,29,4111,1
12,29,4112,1
12,29,4113,1
12,29,4114,1
12,29,4115,1
12,29,4116,1
12,29,4117,1
12,29,4118,1
12,29,4119,1
12,29,4120,1
12,29,4121,1
12,29,4122,1
12,29,4123,1
12,29,4124,1
12,29,4125,1
12,29,4126,1
12,29,4127,1
12,29,4128,1
12,29,4129,1
12,29,4130,1
12,29,4131,1
12,29,4132,1
12,29,4133,1
12,29,4134,1
12,29,4135,1
12,29,4136,1
12,29,4137,1
12,29,4138,1
12,29,4139,1
12,29,4140,1
12,29,4141,1
12,29,4142,1
12,29,4143,1
12,29,4144,1
12,29,4145,1
12,29,4146,1
12,29,4147,1
12,29,4148,1
12,29,4149,1
12,29,4150,1
12,29,4151,1
12,29,4152,1
12,602,1,6
12,2335,1,1
13,33,1,287
13,88,1,2690
13,121,1,174
13,652,1,310
13,652,1325,1
13,652,1326,1
13,652,1327,2
13,652,1328,1
13,652,1329,1
13,652,1330,1
13,652,1331,1
13,652,1332,1
13,652,1333,1
13,652,1334,1
13,652,1335,1
13,652,1336,1
13,652,1337,1
13,652,1338,1
13,652,1339,1
13,652,1340,1
13,652,1341,1
13,652,1342,1
13,652,1343,2
13,652,1344,2
13,652,1345,1
13,652,1346,1
13,652,1347,1
13,652,1348,1
13,652,1349,1
13,652,1350,1
13,652,1351,1
13,652,1352,1
13,652,1353,1
13,652,1354,1
13,652,1355,1
13,652,1356,1
13,652,1357,1
13,652,1358,1
13,652,1359,1
13,652,1360,1
13,652,1361,1
13,652,1362,1
13,652,1363,1
13,652,1364,1
13,652,1365,1
13,652,1366,1
13,652,1367,1
13,652,1368,1
13,652,1369,1
13,652,1370,1
13,652,1371,1
13,652,1372,1
13,652,1373,1
13,652,1374,1
13,755,1,39
13,766,1,26
13,1083,1,183
13,1835,1,149
13,2335,1,6
13,4154,1,72
14,35,1,9889
14,37,1,1246
14,37,4169,1
14,37,4170,1
14,37,4171,1
14,37,4172,1
14,37,4173,1
14,37,4174,1
14,37,4175,1
14,37,4176,1
14,37,4177,1
14,37,4178,1
14,37,4179,1
14,37,4180,1
14,37,4181,1
14,37,4182,1
14,37,4183,1
14,37,4184,1
14,37,4185,1
14,37,4186,1
14,37,4187,1
14,37,4188,1
14,37,4189,1
14,37,4190,1
14,37,4191,1
14,37,4192,1
14,37,4193,1
14,37,4194,1
14,37,4195,1
14,37,4196,1
14,37,4197,1
14,37,4198,1
14,37,4199,1
14,37,4200,1
14,37,4201,1
14,37,4202,1
14,37,4203,1
14,37,4204,1
14,37,4205,1
14,37,4206,1
14,37,4207,1
14,37,4208,1
14,37,4209,1
14,37,4210,1
14,37,4211,1
14,37,4212,1
14,37,4213,1
14,37,4214,1
14,37,4215,1
14,37,4216,1
14,37,4217,1
14,37,4218,1
14,37,4219,1
14,37,4220,1
14,37,4221,1
14,37,4222,1
14,37,4223,1
14,37,4224,1
14,37,4225,1
14,37,4226,1
14,40,1,1627
14,41,1,1845
14,41,9,1
14,50,1,9083
14,50,246,1
14,50,3186,1
14,50,3187,1
14,50,3188,1
14,50,3189,1
14,50,3190,1
14,50,3191,1
14,50,3192,1
14,50,3193,1
14,50,3194,1
14,50,3195,1
14,50,3196,1
14,50,3197,1
14,50,3198,1
14,50,3199,1
14,50,3200,1
14,50,3201,1
14,50,3202,1
14,50,3203,1
14,50,3204,1
14,50,3205,1
14,50,3206,1
14,50,3207,1
14,50,3208,1
14,50,3209,1
14,50,3210,1
14,50,3211,1
14,50,3212,1
14,50,3213,1
14,50,3214,1
14,50,3215,1
14,50,3216,1
14,50,3217,1
14,50,3218,1
14,50,3219,1
14,50,3220,1
14,50,3221,1
14,50,3222,1
14,50,3223,1
14,50,3224,1
14,51,1,6811
14,51,4517,1
14,51,4518,1
14,51,4519,1
14,51,4520,1
14,51,4521,1
14,51,4522,1
14,51,4523,1
14,51,4524,1
14,51,4525,1
14,51,4526,1
14,51,4527,1
14,51,4528,1
14,51,4529,1
14,51,4530,1
14,51,4531,1
14,51,4532,1
14,51,4533,1
14,51,4534,1
14,51,4535,1
14,51,4536,1
14,51,4537,1
14,51,4538,1
14,51,4539,1
14,51,4540,1
14,51,4541,1
14,51,4542,1
14,51,4543,1
14,51,4544,1
14,51,4545,1
14,51,4546,1
14,51,4547,1
14,51,4548,1
14,51,4549,1
14,51,4550,1
14,51,4551,1
14,51,4552,1
14,51,4553,1
14,51,4554,1
14,51,4555,1
14,51,4556,1
14,51,4557,1
14,51,4558,1
14,51,4559,1
14,51,4560,1
14,51,4561,1
14,51,4562,1
14,51,4563,1
14,51,4564,1
14,51,4565,1
14,51,4566,1
14,51,4567,1
14,51,4568,1
14,51,4569,1
14,51,4570,1
14,51,4571,1
14,51,4572,1
14,51,4573,1
14,51,4574,1
14,51,4575,1
14,51,4576,1
14,51,4577,1
14,51,4578,1
14,51,4579,1
14,51,4580,1
14,51,4581,1
14,51,4582,1
14,51,4583,1
14,51,4584,1
14,51,4585,1
14,51,4586,1
14,51,4587,1
14,51,4588,1
14,51,4589,1
14,51,4590,1
14,51,4591,1
14,51,4592,1
14,51,4593,1
14,51,4594,1
14,51,4595,1
14,51,4596,1
14,51,4597,1
14,51,4598,1
14,51,4599,1
14,51,4600,1
14,51,4601,1
14,51,4602,1
14,51,4603,1
14,51,4604,1
14,51,4605,1
14,51,4606,1
14,51,4607,1
14,51,4608,1
14,51,4609,1
14,51,4610,1
14,51,4611,1
14,51,4612,1
14,51,4613,1
14,51,4614,1
14,51,4615,1
14,51,4616,1
14,51,4617,1
14,51,4618,1
14,51,4619,1
14,51,4620,1
14,51,4621,1
14,51,4622,1
14,51,4623,1
14,51,4624,1
14,51,4625,1
14,51,4626,1
14,51,4627,1
14,51,4628,1
14,51,4629,1
14,51,4630,1
14,51,4631,1
14,51,4632,1
14,51,4633,1
14,51,4634,1
14,51,4635,1
14,51,4636,1
14,51,4637,1
14,51,4638,1
14,51,4639,1
14,51,4640,1
14,51,4641,1
14,51,4642,1
14,51,4643,1
14,51,4644,1
14,51,4645,1
14,51,4646,1
14,51,4647,1
14,51,4648,1
14,51,4649,1
14,51,4650,1
14,51,4651,1
14,51,4652,1
14,51,4653,1
14,51,4654,1
14,51,4655,1
14,51,4656,1
14,51,4657,1
14,51,4658,1
14,51,4659,1
14,51,4660,1
14,51,4661,1
14,51,4662,1
14,51,4663,1
14,51,4664,1
14,51,4665,1
14,51,4666,1
14,52,1,11995
14,52,5372,1
14,52,5373,1
14,52,5374,1
14,52,5375,1
14,52,5376,1
14,52,5377,1
14,52,5378,1
14,52,5379,1
14,52,5380,1
14,52,5381,1
14,53,1,10973
14,53,155,1
14,53,478,1
14,53,479,1
14,53,4241,1
14,53,4242,1
14,53,4243,1
14,53,4244,1
14,53,4245,1
14,53,4246,1
14,53,4247,1
14,53,4248,1
14,53,4249,1
14,53,4250,1
14,53,4251,1
14,53,4252,1
14,53,4253,1
14,53,4254,1
14,53,4255,1
14,53,4256,1
14,53,4257,1
14,53,4258,1
14,53,4259,1
14,53,4260,1
14,53,4261,1
14,53,4262,1
14,53,4263,1
14,53,4264,1
14,53,4265,1
14,53,4266,1
14,53,4267,1
14,53,4268,1
14,53,4269,1
14,53,4270,1
14,53,4271,1
14,53,4272,1
14,53,4273,1
14,53,5007,1
14,53,5354,1
14,67,1,1024
14,75,1,7
14,78,1,3137
14,101,1,1575
14,106,1,791
14,111,1,1715
14,111,3251,1
14,111,3252,1
14,111,3253,1
14,111,3254,1
14,111,4159,1
14,124,1,4428
14,124,4049,1
14,124,4050,1
14,124,4051,1
14,124,4052,1
14,124,4053,1
14,124,4054,1
14,124,4055,1
14,124,4056,1
14,124,4057,1
14,124,4058,1
14,124,4059,1
14,124,4060,1
14,124,4061,1
14,124,4062,1
14,124,4063,1
14,124,5142,1
14,124,5143,1
14,124,5144,1
14,124,5145,1
14,124,5146,1
14,124,5147,1
14,124,5148,1
14,124,5149,1
14,125,1,5414
14,125,610,1
14,125,5459,1
14,125,5460,1
14,125,5461,1
14,125,5462,1
14,125,5463,1
14,125,5464,1
14,125,5465,1
14,125,5466,1
14,125,5478,1
14,125,5479,1
14,125,5480,1
14,125,5481,1
14,125,5482,1
14,126,1,987
14,126,5001,1
14,126,5002,1
14,126,5003,1
14,126,5004,1
14,126,5005,1
14,126,5006,1
14,127,1,1366
14,138,1,8386
14,138,5622,1
14,138,5623,1
14,138,5624,1
14,138,5625,1
14,138,5626,1
14,144,1,2063
14,145,1,1
14,146,1,1616
14,147,1,2457
14,148,1,2276
14,156,1,2282
14,165,1,4032
14,166,1,1973
14,166,3433,1
14,166,3434,1
14,166,3435,1
14,166,3436,1
14,166,3437,1
14,166,3438,1
14,166,3439,1
14,166,3440,1
14,166,3441,1
14,166,3442,1
14,166,3443,1
14,166,3444,1
14,166,3445,1
14,166,3446,1
14,166,3447,1
14,166,3448,1
14,166,3449,1
14,166,3450,1
14,166,3451,1
14,166,3452,1
14,166,3453,1
14,166,3454,1
14,166,3455,1
14,166,3456,1
14,166,3457,1
14,166,3458,1
14,166,3459,1
14,166,3460,1
14,166,3461,1
14,166,3462,1
14,166,3463,1
14,166,3464,1
14,166,3465,1
14,166,3466,1
14,166,3467,1
14,166,3468,1
14,166,3469,1
14,166,3470,1
14,166,3471,1
14,166,3472,1
14,166,5000,1
14,167,1,264
14,168,1,2838
14,168,4468,1
14,168,4469,1
14,168,4470,1
14,168,4471,1
14,168,4472,1
14,168,4473,1
14,168,4474,1
14,168,4475,1
14,168,4476,1
14,168,4477,1
14,171,1,334
14,171,156,1
14,171,157,1
14,171,158,1
14,171,159,1
14,171,160,1
14,171,161,1
14,171,162,1
14,171,163,1
14,171,164,1
14,171,165,1
14,171,166,1
14,171,167,1
14,171,168,1
14,171,169,1
14,171,170,1
14,171,171,1
14,171,172,1
14,171,173,1
14,171,174,1
14,171,175,1
14,171,176,1
14,171,177,1
14,171,178,1
14,171,179,1
14,171,180,1
14,171,181,1
14,171,182,1
14,171,183,1
14,171,184,1
14,171,185,1
14,171,186,1
14,171,187,1
14,171,188,1
14,171,189,1
14,171,190,1
14,171,191,1
14,171,192,1
14,171,193,1
14,171,194,1
14,171,195,1
14,171,196,1
14,171,197,1
14,171,198,1
14,171,199,1
14,171,200,1
14,171,201,1
14,171,202,1
14,171,203,1
14,171,204,1
14,171,205,1
14,171,206,1
14,171,207,1
14,171,208,1
14,171,209,1
14,171,210,1
14,171,211,1
14,171,212,1
14,171,213,1
14,171,214,1
14,171,215,1
14,171,216,1
14,171,217,1
14,171,218,1
14,171,219,1
14,171,220,1
14,171,221,1
14,171,222,1
14,171,223,1
14,171,224,1
14,171,225,1
14,171,226,1
14,171,227,1
14,171,228,1
14,171,229,1
14,171,230,1
14,171,231,1
14,171,232,1
14,171,233,1
14,171,234,1
14,171,235,1
14,171,236,1
14,171,237,1
14,171,238,1
14,171,239,1
14,171,240,1
14,171,241,1
14,171,242,1
14,171,243,1
14,171,244,1
14,171,245,1
14,179,1,592
14,180,1,4395
14,180,246,5
14,180,1755,1
14,180,1756,1
14,180,1757,1
14,180,1758,1
14,180,1759,1
14,180,1760,1
14,180,1761,1
14,180,1762,1
14,180,1763,1
14,180,1764,1
14,180,1765,1
14,180,1766,1
14,180,1767,1
14,180,1768,1
14,180,1769,1
14,180,1770,1
14,180,1771,1
14,180,1772,1
14,180,1773,1
14,180,1774,1
14,180,1775,1
14,180,1776,1
14,180,1777,1
14,180,1778,1
14,180,1779,1
14,180,1780,1
14,180,1781,1
14,180,1782,1
14,180,1783,1
14,180,1784,1
14,180,1785,1
14,180,1786,1
14,180,1787,1
14,180,1788,1
14,180,1789,1
14,180,1790,1
14,180,1791,1
14,180,1792,1
14,180,1793,1
14,180,1794,1
14,180,1795,1
14,180,1796,1
14,180,1797,1
14,180,1798,1
14,180,1799,1
14,180,1800,1
14,180,1801,1
14,180,1802,1
14,180,1803,1
14,180,1804,1
14,180,1805,1
14,180,1806,1
14,180,1807,1
14,180,1808,1
14,180,1809,1
14,180,1810,1
14,180,1811,1
14,180,1812,1
14,180,1813,1
14,180,1814,1
14,180,1815,1
14,180,1816,1
14,180,1817,1
14,180,1818,1
14,180,1819,1
14,180,1820,1
14,180,1821,1
14,180,1822,1
14,180,1823,1
14,180,1824,1
14,180,1825,1
14,180,1826,1
14,180,1827,1
14,180,1828,1
14,180,1829,1
14,180,1830,1
14,180,1831,1
14,180,1832,1
14,180,1833,1
14,180,1834,1
14,180,1835,1
14,180,1836,1
14,180,1837,1
14,180,1838,1
14,180,1839,1
14,180,1840,1
14,180,1841,1
14,180,1842,1
14,180,1843,1
14,180,1844,1
14,180,1845,1
14,180,1846,1
14,180,1847,1
14,180,1848,1
14,180,1849,1
14,180,1850,1
14,180,1851,1
14,180,1852,1
14,180,1853,1
14,180,1854,1
14,180,1855,1
14,180,1856,1
14,180,1857,1
14,180,1858,1
14,180,1859,1
14,180,1860,1
14,180,1861,1
14,180,1862,1
14,180,1863,1
14,180,1864,1
14,180,1865,1
14,180,1866,1
14,180,1867,1
14,180,1868,1
14,180,1869,1
14,180,1870,1
14,180,1871,1
14,180,1872,1
14,180,1873,1
14,180,1874,1
14,180,1875,1
14,180,1876,1
14,180,1877,1
14,180,1878,1
14,180,1879,1
14,180,1880,1
14,180,1881,1
14,180,1882,1
14,180,1883,1
14,180,1884,1
14,180,1885,1
14,180,1886,1
14,180,1887,1
14,180,1888,1
14,180,1889,1
14,180,1890,1
14,180,1891,1
14,180,1892,1
14,180,1893,1
14,180,1894,1
14,180,1895,1
14,180,1896,1
14,180,1897,1
14,180,1898,1
14,180,1899,1
14,180,1900,1
14,180,1901,1
14,180,1902,1
14,180,1903,1
14,180,1904,1
14,182,1,3140
14,182,4910,1
14,182,4911,1
14,183,1,3012
14,184,1,6714
14,184,938,1
14,184,939,1
14,184,940,1
14,184,941,1
14,184,942,1
14,184,943,1
14,184,944,1
14,185,1,8417
14,190,1,477
14,190,2110,1
14,190,2111,1
14,190,2112,1
14,190,2113,1
14,190,2114,1
14,190,2115,1
14,190,2116,1
14,190,2117,1
14,190,2118,1
14,190,2119,1
14,190,2120,1
14,190,2121,1
14,190,2122,1
14,191,1,2367
14,192,1,4288
14,192,1285,1
14,192,1286,1
14,192,1287,1
14,192,1288,1
14,192,1289,1
14,192,1290,1
14,192,1291,1
14,192,1292,1
14,192,1293,1
14,192,1294,1
14,192,1295,1
14,192,1296,1
14,192,1297,1
14,192,1298,1
14,192,1299,1
14,192,1300,1
14,192,5528,1
14,193,1,1126
14,194,1,861
14,195,1,241
14,195,246,1
14,196,1,541
14,197,1,2509
14,213,1,5549
14,214,1,1691
14,217,1,1210
14,219,1,1115
14,219,5728,1
14,219,5729,1
14,219,5730,1
14,219,5731,1
14,219,5732,1
14,219,5733,1
14,219,5734,1
14,219,5735,1
14,219,5736,1
14,219,5737,1
14,219,5738,1
14,219,5739,1
14,219,5740,1
14,219,5741,1
14,219,5742,1
14,219,5743,1
14,219,5744,1
14,219,5745,1
14,219,5746,1
14,219,5747,1
14,219,5748,1
14,219,5749,1
14,219,5750,1
14,219,5751,1
14,219,5752,1
14,219,5753,1
14,219,5754,1
14,219,5755,1
14,219,5756,1
14,219,5757,1
14,219,5758,1
14,219,5759,1
14,219,5760,1
14,219,5761,1
14,219,5762,1
14,219,5763,1
14,219,5764,1
14,219,5765,1
14,219,5766,1
14,219,5767,1
14,219,5768,1
14,219,5769,1
14,219,5770,1
14,219,5771,1
14,219,5772,1
14,219,5773,1
14,219,5774,1
14,219,5775,1
14,219,5776,1
14,219,5777,1
14,219,5778,1
14,219,5779,1
14,219,5780,1
14,219,5781,1
14,219,5782,1
14,219,5783,1
14,219,5784,1
14,219,5785,1
14,219,5786,1
14,219,5787,1
14,219,5788,1
14,219,5789,1
14,219,5790,1
14,219,5791,1
14,219,5792,1
14,219,5793,1
14,219,5794,1
14,219,5795,1
14,219,5796,1
14,219,5797,1
14,219,5798,1
14,219,5799,1
14,219,5800,1
14,219,5801,1
14,219,5802,1
14,219,5803,1
14,219,5804,1
14,219,5805,1
14,219,5806,1
14,219,5807,1
14,219,5808,1
14,219,5809,1
14,219,5810,1
14,219,5811,1
14,219,5812,1
14,219,5813,1
14,219,5814,1
14,219,5815,1
14,219,5816,1
14,219,5817,1
14,219,5818,1
14,219,5819,1
14,219,5820,1
14,219,5821,1
14,219,5822,1
14,219,5823,1
14,219,5824,1
14,219,5825,1
14,219,5826,1
14,219,5827,1
14,231,1,11401
14,231,5526,1
14,231,5527,1
14,231,5553,1
14,231,5554,1
14,231,5555,1
14,231,5556,1
14,231,5557,1
14,231,5558,1
14,231,5559,1
14,231,5560,1
14,231,5561,1
14,231,5562,1
14,231,5563,1
14,231,5564,1
14,231,5565,1
14,231,5566,1
14,231,5567,1
14,231,5568,1
14,231,5569,1
14,231,5570,1
14,231,5571,1
14,231,5572,1
14,231,5573,1
14,231,5574,1
14,231,5575,1
14,231,5576,1
14,231,5577,1
14,231,5578,1
14,231,5579,1
14,231,5580,1
14,231,5581,1
14,231,5582,1
14,231,5583,1
14,231,5584,1
14,231,5585,1
14,231,5586,1
14,231,5587,1
14,231,5588,1
14,231,5589,1
14,231,5590,1
14,231,5591,1
14,231,5592,1
14,231,5593,1
14,231,5594,1
14,231,5595,1
14,231,5596,1
14,231,5597,1
14,231,5598,1
14,231,5599,1
14,231,5600,1
14,231,5601,1
14,231,5602,1
14,231,5603,1
14,231,5604,1
14,231,5605,1
14,231,5606,1
14,231,5607,1
14,231,5608,1
14,231,5609,1
14,231,5610,1
14,231,5611,1
14,231,5612,1
14,231,5613,1
14,231,5614,1
14,231,5615,1
14,231,5616,1
14,231,5617,1
14,231,5618,1
14,231,5619,1
14,231,5620,1
14,231,5621,1
14,232,1,4819
14,232,323,1
14,232,324,1
14,232,325,1
14,232,326,1
14,232,327,1
14,232,328,1
14,232,329,1
14,232,330,1
14,232,331,1
14,232,332,1
14,232,333,1
14,232,334,1
14,232,335,1
14,232,336,1
14,232,337,1
14,232,338,1
14,232,339,1
14,232,340,1
14,232,341,1
14,232,342,1
14,232,343,1
14,232,344,1
14,232,345,1
14,232,346,1
14,232,347,1
14,232,348,1
14,232,349,1
14,232,5692,1
14,232,5693,1
14,232,5694,1
14,232,5695,1
14,232,5696,1
14,232,5697,1
14,232,5698,1
14,232,5699,1
14,232,5700,1
14,232,5701,1
14,232,5702,1
14,232,5703,1
14,232,5704,1
14,232,5705,1
14,232,5706,1
14,232,5707,1
14,232,5708,1
14,232,5709,1
14,232,5710,1
14,232,5711,1
14,232,5712,1
14,232,5713,1
14,232,5714,1
14,232,5715,1
14,232,5716,1
14,232,5717,1
14,232,5718,1
14,232,5719,1
14,232,5720,1
14,232,5721,1
14,232,5722,1
14,232,5723,1
14,232,5724,1
14,232,5725,1
14,232,5726,1
14,232,5727,1
14,233,1,1414
14,240,1,1506
14,241,1,3467
14,241,4064,4
14,242,1,172
14,243,1,1748
14,244,1,391
14,245,1,223
14,245,1282,1
14,245,1283,1
14,246,1,1470
14,246,1662,1
14,246,1663,1
14,246,1664,1
14,246,1665,1
14,246,1666,1
14,246,1667,1
14,246,1668,1
14,246,1669,1
14,246,1670,1
14,246,1671,1
14,246,1672,1
14,246,1673,1
14,246,1674,1
14,246,1675,1
14,246,1676,1
14,246,1677,1
14,246,1678,1
14,246,1679,1
14,246,1680,1
14,246,1681,1
14,246,1682,1
14,246,1683,1
14,246,1684,1
14,247,1,955
14,248,1,496
14,260,1,1070
14,264,1,273
14,271,1,246
14,272,1,1380
14,285,1,408
14,299,1,330
14,304,1,2014
14,304,4913,1
14,304,4914,1
14,304,4915,1
14,304,4916,1
14,304,4917,1
14,304,4918,1
14,304,4919,1
14,304,4920,1
14,304,4921,1
14,304,4922,1
14,304,4923,1
14,304,4924,1
14,304,4925,1
14,304,4926,1
14,304,4927,1
14,304,4928,1
14,304,4929,1
14,304,4930,1
14,304,4931,1
14,304,4932,1
14,304,4933,1
14,304,4934,1
14,304,4935,1
14,307,1,1653
14,320,1,2104
14,321,1,827
14,321,246,4
14,340,1,923
14,349,1,573
14,351,1,2843
14,354,1,2460
14,380,1,236
14,384,1,4097
14,384,480,1
14,393,1,1254
14,401,1,23
14,410,1,292
14,419,1,242
14,420,1,1395
14,421,1,2403
14,422,1,1378
14,423,1,525
14,424,1,1069
14,424,4725,1
14,424,4726,1
14,424,4727,1
14,424,4728,1
14,424,4729,1
14,424,4730,1
14,424,4731,1
14,424,4732,1
14,424,4733,1
14,424,4734,1
14,424,4735,1
14,424,4736,1
14,424,4737,1
14,424,4738,1
14,424,4739,1
14,424,4740,1
14,424,4741,1
14,424,4742,1
14,424,4743,1
14,424,4744,1
14,424,4745,1
14,424,4746,1
14,424,4747,1
14,424,4748,1
14,424,4749,1
14,424,4750,1
14,424,4751,1
14,424,4752,1
14,424,4753,1
14,424,4754,1
14,424,4755,1
14,424,4756,1
14,424,4757,1
14,424,4758,1
14,424,4759,1
14,424,4760,1
14,424,4761,1
14,424,4762,1
14,424,4763,1
14,424,4764,1
14,424,4765,1
14,424,4766,1
14,424,4767,1
14,424,4768,1
14,424,4769,1
14,424,4770,1
14,424,4771,1
14,435,1,150
14,438,1,1039
14,438,5396,1
14,438,5397,1
14,438,5398,1
14,438,5399,1
14,438,5400,1
14,438,5401,1
14,438,5402,1
14,438,5403,1
14,438,5404,1
14,445,1,572
14,446,1,1764
14,458,1,3530
14,470,1,1436
14,485,1,2411
14,492,1,2994
14,493,1,1769
14,494,1,1079
14,518,1,1027
14,518,5828,1
14,518,5829,1
14,518,5830,1
14,518,5831,1
14,518,5832,1
14,518,5833,1
14,518,5834,1
14,518,5835,1
14,518,5836,1
14,518,5837,1
14,518,5838,1
14,518,5839,1
14,518,5840,1
14,518,5841,1
14,518,5842,1
14,518,5843,1
14,518,5844,1
14,518,5845,1
14,518,5846,1
14,518,5847,1
14,518,5848,1
14,518,5849,1
14,518,5850,1
14,518,5851,1
14,518,5852,1
14,518,5853,1
14,518,5854,1
14,518,5855,1
14,519,1,122
14,530,1,1695
14,532,1,210
14,543,1,263
14,544,1,2207
14,545,1,2850
14,546,1,1696
14,547,1,1928
14,548,1,430
14,575,1,316
14,576,1,4103
14,576,2557,1
14,576,2558,1
14,576,2559,1
14,576,2560,1
14,576,2561,1
14,576,2562,1
14,576,2563,1
14,576,2564,1
14,576,2565,1
14,576,2566,1
14,576,2567,1
14,576,2568,1
14,576,2569,1
14,576,2570,1
14,576,2571,1
14,576,2572,1
14,576,2573,1
14,576,2574,1
14,576,2575,1
14,576,2576,1
14,576,2577,1
14,576,2578,1
14,576,2579,1
14,576,2580,1
14,576,2581,1
14,576,2582,1
14,576,2583,1
14,576,2584,1
14,576,2585,1
