ifd0_make#ifd0_model#ifd0_Orientation#Count
1#1##1357
1#1#0#31
33#2618#6 = Row 0: right, Col 0: top#1
33#2714#1 = Row 0: top, Col 0: left#26
33#2744#1 = Row 0: top, Col 0: left#33
33#2784#1 = Row 0: top, Col 0: left#25
33#2821#1 = Row 0: top, Col 0: left#3
33#2821#6 = Row 0: right, Col 0: top#1
33#2861##1
33#2861#1 = Row 0: top, Col 0: left#9
33#2868#1 = Row 0: top, Col 0: left#1
33#2900##2
33#2900#1 = Row 0: top, Col 0: left#73
33#2908#1 = Row 0: top, Col 0: left#1
33#2911##3
33#2911#1 = Row 0: top, Col 0: left#478
33#2911#6 = Row 0: right, Col 0: top#26
33#2911#8 = Row 0: left, Col 0: botto#1
33#2932#1 = Row 0: top, Col 0: left#27
33#2942#1 = Row 0: top, Col 0: left#1
33#2953#1 = Row 0: top, Col 0: left#2
33#2959##2
33#2959#1 = Row 0: top, Col 0: left#7
33#2960##36
33#2960#1 = Row 0: top, Col 0: left#58
33#2960#3 = Row 0: bottom, Col 0: rig#1
33#2969#1 = Row 0: top, Col 0: left#34
33#2972#1 = Row 0: top, Col 0: left#110
33#2978##8
33#2978#1 = Row 0: top, Col 0: left#22
33#2986#1 = Row 0: top, Col 0: left#2
33#3002##1
33#3002#1 = Row 0: top, Col 0: left#5
33#3017##13
33#3017#1 = Row 0: top, Col 0: left#133
33#3017#6 = Row 0: right, Col 0: top#1
33#3039##2
33#3039#1 = Row 0: top, Col 0: left#7
33#3056#1 = Row 0: top, Col 0: left#16
33#3056#6 = Row 0: right, Col 0: top#5
33#3072##1
33#3072#1 = Row 0: top, Col 0: left#1
33#3073#1 = Row 0: top, Col 0: left#2
33#3082##1
33#3082#1 = Row 0: top, Col 0: left#6
33#3088#6 = Row 0: right, Col 0: top#1
33#3105#1 = Row 0: top, Col 0: left#1
33#3114#1 = Row 0: top, Col 0: left#5
33#3135##7
33#3135#1 = Row 0: top, Col 0: left#15
33#3135#6 = Row 0: right, Col 0: top#1
33#3182#1 = Row 0: top, Col 0: left#2
33#3244#1 = Row 0: top, Col 0: left#7
33#3285#1 = Row 0: top, Col 0: left#18
33#3319#1 = Row 0: top, Col 0: left#1
33#3387#1 = Row 0: top, Col 0: left#1
33#3419#1 = Row 0: top, Col 0: left#1
33#3421#1 = Row 0: top, Col 0: left#6
33#3433#1 = Row 0: top, Col 0: left#9
33#3521#1 = Row 0: top, Col 0: left#1
33#3585#1 = Row 0: top, Col 0: left#1
33#3650##3
33#3650#1 = Row 0: top, Col 0: left#5
33#3650#3 = Row 0: bottom, Col 0: rig#1
33#3650#6 = Row 0: right, Col 0: top#2
33#3715##1
33#3715#1 = Row 0: top, Col 0: left#3
33#3739#1 = Row 0: top, Col 0: left#2
33#3764##1
33#3787##2
33#3787#1 = Row 0: top, Col 0: left#18
33#3787#6 = Row 0: right, Col 0: top#11
33#3812#1 = Row 0: top, Col 0: left#11
33#3825##1
33#3862#1 = Row 0: top, Col 0: left#11
33#3888#1 = Row 0: top, Col 0: left#16
33#3976#1 = Row 0: top, Col 0: left#1
33#3991#1 = Row 0: top, Col 0: left#3
33#4023#1 = Row 0: top, Col 0: left#1
33#4105#1 = Row 0: top, Col 0: left#1
33#4105#6 = Row 0: right, Col 0: top#1
33#4153#1 = Row 0: top, Col 0: left#4
33#4245#1 = Row 0: top, Col 0: left#11
33#4245#6 = Row 0: right, Col 0: top#5
33#4307#6 = Row 0: right, Col 0: top#1
33#4319#1 = Row 0: top, Col 0: left#1
34#230#1 = Row 0: top, Col 0: left#87
34#567#1 = Row 0: top, Col 0: left#29
35#237##12
35#237#1 = Row 0: top, Col 0: left#77
36#255#1 = Row 0: top, Col 0: left#235
36#255#6 = Row 0: right, Col 0: top#6
36#255#8 = Row 0: left, Col 0: botto#1
36#305#1 = Row 0: top, Col 0: left#2
36#4038#1 = Row 0: top, Col 0: left#1
37#258#1 = Row 0: top, Col 0: left#33
38#265##24
38#265#1 = Row 0: top, Col 0: left#441
38#326##18
38#326#1 = Row 0: top, Col 0: left#181
38#355#1 = Row 0: top, Col 0: left#247
38#450##17
38#450#1 = Row 0: top, Col 0: left#279
38#775##2
38#775#1 = Row 0: top, Col 0: left#142
38#792##19
38#792#1 = Row 0: top, Col 0: left#371
38#828##30
38#828#1 = Row 0: top, Col 0: left#333
38#880##1
38#880#1 = Row 0: top, Col 0: left#207
38#1039##111
38#1039#0#1
38#1039#1 = Row 0: top, Col 0: left#676
38#1039#6 = Row 0: right, Col 0: top#2
38#1432#1 = Row 0: top, Col 0: left#154
38#1432#6 = Row 0: right, Col 0: top#1
38#1560#1 = Row 0: top, Col 0: left#24
38#2197##1
38#2197#0#6
38#2197#1 = Row 0: top, Col 0: left#318
38#2490##4
38#2490#1 = Row 0: top, Col 0: left#146
38#2589##5
38#2589#1 = Row 0: top, Col 0: left#89
38#2589#6 = Row 0: right, Col 0: top#1
38#2589#8 = Row 0: left, Col 0: botto#6
38#2616##2
38#2616#1 = Row 0: top, Col 0: left#35
38#2637#1 = Row 0: top, Col 0: left#14
38#2793##1
38#2793#1 = Row 0: top, Col 0: left#12
38#3517#1 = Row 0: top, Col 0: left#4
38#3646##1
38#3646#1 = Row 0: top, Col 0: left#1
39#279#1 = Row 0: top, Col 0: left#150
39#283##2
39#283#1 = Row 0: top, Col 0: left#154
39#284##18
39#284#1 = Row 0: top, Col 0: left#196
39#551##4
39#551#1 = Row 0: top, Col 0: left#2
39#717#1 = Row 0: top, Col 0: left#155
39#819##19
39#819#1 = Row 0: top, Col 0: left#80
39#933##1
39#933#1 = Row 0: top, Col 0: left#4
39#1079##1
39#1079#1 = Row 0: top, Col 0: left#560
39#1080##8
39#1080#1 = Row 0: top, Col 0: left#157
39#1152##12
39#1152#1 = Row 0: top, Col 0: left#65
39#1166#1 = Row 0: top, Col 0: left#6
39#1200##3
39#1200#1 = Row 0: top, Col 0: left#11
39#1413##2
39#1413#1 = Row 0: top, Col 0: left#105
39#1413#6 = Row 0: right, Col 0: top#3
39#1413#8 = Row 0: left, Col 0: botto#1
39#1428##3
39#1428#1 = Row 0: top, Col 0: left#281
39#1454##5
39#1454#1 = Row 0: top, Col 0: left#72
39#1459#1 = Row 0: top, Col 0: left#24
39#1479#1 = Row 0: top, Col 0: left#172
39#1480#1 = Row 0: top, Col 0: left#9
39#1521#1 = Row 0: top, Col 0: left#35
39#1567##5
39#1567#1 = Row 0: top, Col 0: left#19
39#1620#1 = Row 0: top, Col 0: left#30
39#1691##1
39#1691#1 = Row 0: top, Col 0: left#193
39#1745##33
39#1745#1 = Row 0: top, Col 0: left#1
39#1825#1 = Row 0: top, Col 0: left#177
39#1951##340
39#1951#1 = Row 0: top, Col 0: left#3364
39#2054#1 = Row 0: top, Col 0: left#116
39#2075##11
39#2075#1 = Row 0: top, Col 0: left#150
39#2092##23
39#2092#1 = Row 0: top, Col 0: left#85
39#2177##14
39#2177#1 = Row 0: top, Col 0: left#129
39#2177#6 = Row 0: right, Col 0: top#1
39#2191#1 = Row 0: top, Col 0: left#87
39#2200#1 = Row 0: top, Col 0: left#32
39#2201##3
39#2201#1 = Row 0: top, Col 0: left#131
39#2218#1 = Row 0: top, Col 0: left#52
39#2307#1 = Row 0: top, Col 0: left#9
39#2344#1 = Row 0: top, Col 0: left#150
39#2352##1
39#2352#1 = Row 0: top, Col 0: left#160
39#2353#1 = Row 0: top, Col 0: left#14
39#2450#1 = Row 0: top, Col 0: left#13
39#2518#1 = Row 0: top, Col 0: left#39
39#2565##34
39#2604#1 = Row 0: top, Col 0: left#5
39#2617##8
39#2617#1 = Row 0: top, Col 0: left#3
39#2625#1 = Row 0: top, Col 0: left#2
39#2628##28
39#2671#1 = Row 0: top, Col 0: left#1
39#2689#1 = Row 0: top, Col 0: left#5
39#2741#1 = Row 0: top, Col 0: left#4
39#2777##1
39#2777#1 = Row 0: top, Col 0: left#1
39#2794##5
39#2794#1 = Row 0: top, Col 0: left#5
39#2808#1 = Row 0: top, Col 0: left#1
39#2828#1 = Row 0: top, Col 0: left#7
39#2842##9
39#2871#1 = Row 0: top, Col 0: left#1
39#2898##1
39#2898#1 = Row 0: top, Col 0: left#7
39#2914#1 = Row 0: top, Col 0: left#1
39#2923#1 = Row 0: top, Col 0: left#2
39#2929##1
39#2929#1 = Row 0: top, Col 0: left#1
39#2936##1
39#2936#1 = Row 0: top, Col 0: left#2
39#2941#1 = Row 0: top, Col 0: left#7
39#2962#1 = Row 0: top, Col 0: left#2
39#2977#1 = Row 0: top, Col 0: left#3
39#2998#1 = Row 0: top, Col 0: left#11
39#3029#1 = Row 0: top, Col 0: left#45
39#3041##1
39#3041#1 = Row 0: top, Col 0: left#4
39#3051#1 = Row 0: top, Col 0: left#7
39#3078##1
39#3078#1 = Row 0: top, Col 0: left#2
39#3083#1 = Row 0: top, Col 0: left#7
39#3098#1 = Row 0: top, Col 0: left#1
39#3137#1 = Row 0: top, Col 0: left#2
39#3207#1 = Row 0: top, Col 0: left#33
39#3240#1 = Row 0: top, Col 0: left#4
39#3360#1 = Row 0: top, Col 0: left#1
39#3678#1 = Row 0: top, Col 0: left#1
39#3689#1 = Row 0: top, Col 0: left#2
39#4083#1 = Row 0: top, Col 0: left#1
40#286#1 = Row 0: top, Col 0: left#169
41#288##1
41#288#1 = Row 0: top, Col 0: left#334
41#581##10
41#581#1 = Row 0: top, Col 0: left#1519
41#581#8 = Row 0: left, Col 0: botto#1
41#1142##168
41#1142#1 = Row 0: top, Col 0: left#114
41#1287##198
41#1287#1 = Row 0: top, Col 0: left#517
41#1328##31
41#1328#1 = Row 0: top, Col 0: left#386
41#1696##7
41#1696#0#2
41#1696#1 = Row 0: top, Col 0: left#350
41#1696#6 = Row 0: right, Col 0: top#5
41#1756##13
41#1756#1 = Row 0: top, Col 0: left#110
41#1756#6 = Row 0: right, Col 0: top#1
41#1801##2
41#1801#1 = Row 0: top, Col 0: left#32
41#1801#8 = Row 0: left, Col 0: botto#1
41#1918##53
41#1918#1 = Row 0: top, Col 0: left#238
41#1918#6 = Row 0: right, Col 0: top#5
41#1918#8 = Row 0: left, Col 0: botto#8
41#2162##3
41#2162#1 = Row 0: top, Col 0: left#536
41#2514##1
41#2514#1 = Row 0: top, Col 0: left#31
41#2582#1 = Row 0: top, Col 0: left#103
41#2697##2
41#2697#1 = Row 0: top, Col 0: left#80
41#2716##1
41#2716#1 = Row 0: top, Col 0: left#104
41#2716#8 = Row 0: left, Col 0: botto#3
41#2722##6
41#2722#1 = Row 0: top, Col 0: left#57
41#2785##9
41#2785#1 = Row 0: top, Col 0: left#44
41#3026#1 = Row 0: top, Col 0: left#2
41#3028#1 = Row 0: top, Col 0: left#40
41#3155##1
41#3155#1 = Row 0: top, Col 0: left#4
42#305#1 = Row 0: top, Col 0: left#34
42#305#6 = Row 0: right, Col 0: top#2
42#305#8 = Row 0: left, Col 0: botto#11
42#2499#1 = Row 0: top, Col 0: left#3
42#2499#8 = Row 0: left, Col 0: botto#1
43#314##3
43#314#1 = Row 0: top, Col 0: left#152
43#314#6 = Row 0: right, Col 0: top#1
43#314#8 = Row 0: left, Col 0: botto#1
43#465##41
43#465#1 = Row 0: top, Col 0: left#615
43#465#8 = Row 0: left, Col 0: botto#4
43#840##2
43#840#1 = Row 0: top, Col 0: left#76
43#1214##128
43#1214#0#1
43#1214#1 = Row 0: top, Col 0: left#1071
43#1263##10
43#1263#1 = Row 0: top, Col 0: left#830
43#1277##31
43#1277#0#10
43#1277#1 = Row 0: top, Col 0: left#963
43#1278##4
43#1278#1 = Row 0: top, Col 0: left#193
43#1279##4
43#1279#1 = Row 0: top, Col 0: left#406
43#1624##2
43#1624#1 = Row 0: top, Col 0: left#91
43#1625##40
43#1625#1 = Row 0: top, Col 0: left#216
43#1625#6 = Row 0: right, Col 0: top#77
43#1625#8 = Row 0: left, Col 0: botto#1
43#1786##12
43#1786#1 = Row 0: top, Col 0: left#49
43#1880##5
43#1880#1 = Row 0: top, Col 0: left#291
43#2026##3
43#2026#1 = Row 0: top, Col 0: left#176
43#2026#6 = Row 0: right, Col 0: top#3
43#2363##2
43#2363#1 = Row 0: top, Col 0: left#162
43#2735##6
43#2735#1 = Row 0: top, Col 0: left#13
43#2747#1 = Row 0: top, Col 0: left#26
43#2814##49
43#2814#1 = Row 0: top, Col 0: left#111
43#3067#1 = Row 0: top, Col 0: left#2
43#3144#1 = Row 0: top, Col 0: left#1
43#3164##1
43#3164#1 = Row 0: top, Col 0: left#5
43#3164#8 = Row 0: left, Col 0: botto#1
44#286##39
44#286#1 = Row 0: top, Col 0: left#37
44#340##49
44#340#1 = Row 0: top, Col 0: left#109
44#340#6 = Row 0: right, Col 0: top#57
44#340#8 = Row 0: left, Col 0: botto#18
44#408##4
44#408#1 = Row 0: top, Col 0: left#34
44#567#1 = Row 0: top, Col 0: left#20
44#1270#1 = Row 0: top, Col 0: left#70
44#1828##2
44#1944#1 = Row 0: top, Col 0: left#7
44#2405##150
45#356#45064#1
45#357#4104#1
45#358#4104#1
45#359#45064#1
45#360#45064#1
45#361#45064#1
45#362#57352#1
45#363#57352#1
45#364#57352#1
45#365#4104#1
46#366#40968#1
46#367#40968#1
46#368#53256#1
46#369#53256#1
46#370#53256#1
46#371#53256#1
47#372#1200#1
47#372#13848#1
47#372#392#1
47#372#600#1
47#372#608#1
48#378##25
48#378#1 = Row 0: top, Col 0: left#310
48#378#6 = Row 0: right, Col 0: top#53
48#378#8 = Row 0: left, Col 0: botto#2
48#397##3
48#397#1 = Row 0: top, Col 0: left#164
48#402##74
48#402#1 = Row 0: top, Col 0: left#155
48#464##18
48#464#1 = Row 0: top, Col 0: left#662
48#468##41
48#468#1 = Row 0: top, Col 0: left#304
48#468#6 = Row 0: right, Col 0: top#4
48#468#8 = Row 0: left, Col 0: botto#2
48#595##40
48#595#1 = Row 0: top, Col 0: left#1012
48#595#6 = Row 0: right, Col 0: top#52
48#651#1 = Row 0: top, Col 0: left#154
48#689##100
48#689#1 = Row 0: top, Col 0: left#421
48#689#6 = Row 0: right, Col 0: top#4
48#689#8 = Row 0: left, Col 0: botto#2
48#690##4
48#690#1 = Row 0: top, Col 0: left#49
48#711##17
48#711#1 = Row 0: top, Col 0: left#988
48#711#6 = Row 0: right, Col 0: top#4
48#711#8 = Row 0: left, Col 0: botto#2
48#712##12
48#712#1 = Row 0: top, Col 0: left#593
48#713##1
48#713#1 = Row 0: top, Col 0: left#215
48#790##1
48#790#1 = Row 0: top, Col 0: left#169
48#791##2
48#791#1 = Row 0: top, Col 0: left#196
48#813#1 = Row 0: top, Col 0: left#103
48#824##5
48#824#1 = Row 0: top, Col 0: left#253
48#857##19
48#857#1 = Row 0: top, Col 0: left#1226
48#879##8
48#879#0#6
48#879#1 = Row 0: top, Col 0: left#178
48#879#6 = Row 0: right, Col 0: top#5
48#952#1 = Row 0: top, Col 0: left#517
48#952#6 = Row 0: right, Col 0: top#7
48#1001##175
48#1001#0#19
48#1001#1 = Row 0: top, Col 0: left#507
48#1055#1 = Row 0: top, Col 0: left#151
48#1063##6
48#1063#1 = Row 0: top, Col 0: left#97
48#1259#1 = Row 0: top, Col 0: left#46
48#1261#1 = Row 0: top, Col 0: left#140
48#1275##21
48#1275#1 = Row 0: top, Col 0: left#152
48#1276##1
48#1276#1 = Row 0: top, Col 0: left#168
48#1277#1 = Row 0: top, Col 0: left#4
48#1293##98
48#1293#1 = Row 0: top, Col 0: left#286
48#1301##13
48#1301#1 = Row 0: top, Col 0: left#982
48#1421##3
48#1421#1 = Row 0: top, Col 0: left#252
48#1443##15
48#1443#1 = Row 0: top, Col 0: left#16
48#1504#1 = Row 0: top, Col 0: left#55
48#1532#1 = Row 0: top, Col 0: left#195
48#1532#6 = Row 0: right, Col 0: top#5
48#1532#8 = Row 0: left, Col 0: botto#2
48#1554#1 = Row 0: top, Col 0: left#548
48#1555##1
48#1555#1 = Row 0: top, Col 0: left#351
48#1569##2
48#1569#1 = Row 0: top, Col 0: left#15
48#1570##19
48#1570#1 = Row 0: top, Col 0: left#347
48#1582##29
48#1582#1 = Row 0: top, Col 0: left#199
48#1582#6 = Row 0: right, Col 0: top#24
48#1582#8 = Row 0: left, Col 0: botto#14
48#1583#1 = Row 0: top, Col 0: left#166
48#1583#6 = Row 0: right, Col 0: top#4
48#1618##2
48#1618#1 = Row 0: top, Col 0: left#87
48#1655##3
48#1655#1 = Row 0: top, Col 0: left#214
48#1703#1 = Row 0: top, Col 0: left#33
48#1725##13
48#1725#1 = Row 0: top, Col 0: left#642
48#1732##1
48#1732#1 = Row 0: top, Col 0: left#128
48#1752#1 = Row 0: top, Col 0: left#62
48#1829##21
48#1829#1 = Row 0: top, Col 0: left#1
48#1854##151
48#1854#1 = Row 0: top, Col 0: left#89
48#1905#1 = Row 0: top, Col 0: left#149
48#1905#6 = Row 0: right, Col 0: top#1
48#1931#1 = Row 0: top, Col 0: left#36
48#1937##3
48#1937#1 = Row 0: top, Col 0: left#546
48#1990##7
48#1990#1 = Row 0: top, Col 0: left#632
48#2001#1 = Row 0: top, Col 0: left#245
48#2024##12
48#2024#1 = Row 0: top, Col 0: left#116
48#2024#6 = Row 0: right, Col 0: top#35
48#2024#8 = Row 0: left, Col 0: botto#7
48#2061#1 = Row 0: top, Col 0: left#65
48#2061#6 = Row 0: right, Col 0: top#3
48#2068##11
48#2068#1 = Row 0: top, Col 0: left#4
48#2083##5
48#2083#1 = Row 0: top, Col 0: left#169
48#2101#1 = Row 0: top, Col 0: left#20
48#2101#6 = Row 0: right, Col 0: top#8
48#2101#8 = Row 0: left, Col 0: botto#2
48#2102#1 = Row 0: top, Col 0: left#18
48#2111##1
48#2111#1 = Row 0: top, Col 0: left#20
48#2120#1 = Row 0: top, Col 0: left#170
48#2137##6
48#2137#1 = Row 0: top, Col 0: left#236
48#2137#6 = Row 0: right, Col 0: top#14
48#2137#8 = Row 0: left, Col 0: botto#5
48#2170#1 = Row 0: top, Col 0: left#31
48#2178#1 = Row 0: top, Col 0: left#44
48#2254#1 = Row 0: top, Col 0: left#73
48#2255##41
48#2255#1 = Row 0: top, Col 0: left#136
48#2270#1 = Row 0: top, Col 0: left#9
48#2331#1 = Row 0: top, Col 0: left#34
48#2340#1 = Row 0: top, Col 0: left#178
48#2347#1 = Row 0: top, Col 0: left#8
48#2351##1
48#2351#1 = Row 0: top, Col 0: left#30
48#2388#1 = Row 0: top, Col 0: left#33
48#2441#1 = Row 0: top, Col 0: left#78
48#2441#6 = Row 0: right, Col 0: top#20
48#2441#8 = Row 0: left, Col 0: botto#14
48#2530##1
48#2530#1 = Row 0: top, Col 0: left#1425
48#2584#1 = Row 0: top, Col 0: left#44
48#2948#1 = Row 0: top, Col 0: left#4
48#2974#1 = Row 0: top, Col 0: left#48
48#3136#1 = Row 0: top, Col 0: left#2
48#3211##12
48#3211#1 = Row 0: top, Col 0: left#98
48#3310##3
48#3310#1 = Row 0: top, Col 0: left#11
48#3333#1 = Row 0: top, Col 0: left#29
48#3422##35
48#3422#1 = Row 0: top, Col 0: left#93
48#3448##11
48#3448#1 = Row 0: top, Col 0: left#84
48#3456#1 = Row 0: top, Col 0: left#1
48#3501#1 = Row 0: top, Col 0: left#7
48#3569#1 = Row 0: top, Col 0: left#75
48#3593#1 = Row 0: top, Col 0: left#2
48#3640#1 = Row 0: top, Col 0: left#8
48#3683#1 = Row 0: top, Col 0: left#6
48#3737#1 = Row 0: top, Col 0: left#1
48#3944#1 = Row 0: top, Col 0: left#36
48#4087#1 = Row 0: top, Col 0: left#9
48#4088#1 = Row 0: top, Col 0: left#1
48#4255#1 = Row 0: top, Col 0: left#1
49#403##295
49#2055##6
49#2078##34
50#414##49
50#414#0#52
50#414#1 = Row 0: top, Col 0: left#242
50#414#6 = Row 0: right, Col 0: top#2
50#478##33
50#478#1 = Row 0: top, Col 0: left#185
50#1056##28
50#1056#0#1
50#1056#1 = Row 0: top, Col 0: left#169
50#1494##23
50#1494#1 = Row 0: top, Col 0: left#804
50#2629#1 = Row 0: top, Col 0: left#12
51#447##26
51#447#1 = Row 0: top, Col 0: left#86
51#821#1 = Row 0: top, Col 0: left#16
51#1191##35
51#1191#1 = Row 0: top, Col 0: left#82
51#1608#1 = Row 0: top, Col 0: left#67
51#2042#1 = Row 0: top, Col 0: left#17
51#2175#1 = Row 0: top, Col 0: left#6
51#2666#1 = Row 0: top, Col 0: left#14
51#2775#1 = Row 0: top, Col 0: left#13
51#2925##1
51#2925#1 = Row 0: top, Col 0: left#4
51#3010##1
51#3011#1 = Row 0: top, Col 0: left#22
51#3074##1
51#3084#1 = Row 0: top, Col 0: left#2
51#3143#1 = Row 0: top, Col 0: left#1
51#3160#1 = Row 0: top, Col 0: left#2
51#3166#1 = Row 0: top, Col 0: left#2
51#3193#1 = Row 0: top, Col 0: left#1
51#3226#1 = Row 0: top, Col 0: left#3
51#3327#1 = Row 0: top, Col 0: left#1
51#3459#1 = Row 0: top, Col 0: left#2
52#448##58
52#448#1 = Row 0: top, Col 0: left#93
52#1101##7
52#1101#1 = Row 0: top, Col 0: left#175
52#2803#1 = Row 0: top, Col 0: left#1
52#3004##3
52#3004#1 = Row 0: top, Col 0: left#6
52#3196#1 = Row 0: top, Col 0: left#1
52#3406#1 = Row 0: top, Col 0: left#1
52#4303##1
53#471##71
53#471#0#4
53#471#1 = Row 0: top, Col 0: left#237
54#431##8
54#431#1 = Row 0: top, Col 0: left#112
54#431#6 = Row 0: right, Col 0: top#3
54#431#8 = Row 0: left, Col 0: botto#16
54#484##20
54#484#1 = Row 0: top, Col 0: left#639
54#484#3 = Row 0: bottom, Col 0: rig#1
54#484#6 = Row 0: right, Col 0: top#74
54#484#8 = Row 0: left, Col 0: botto#59
54#495##15
54#495#1 = Row 0: top, Col 0: left#243
54#495#6 = Row 0: right, Col 0: top#12
54#495#8 = Row 0: left, Col 0: botto#11
54#776##147
54#776#1 = Row 0: top, Col 0: left#428
54#776#6 = Row 0: right, Col 0: top#1
54#776#8 = Row 0: left, Col 0: botto#1
54#876#1 = Row 0: top, Col 0: left#190
54#876#6 = Row 0: right, Col 0: top#1
54#1164##1
54#1164#1 = Row 0: top, Col 0: left#679
54#1164#6 = Row 0: right, Col 0: top#22
54#1164#8 = Row 0: left, Col 0: botto#191
54#1430##1
54#1430#1 = Row 0: top, Col 0: left#740
54#1430#6 = Row 0: right, Col 0: top#63
54#1430#8 = Row 0: left, Col 0: botto#109
54#1485##2
54#1485#1 = Row 0: top, Col 0: left#350
54#1518#1 = Row 0: top, Col 0: left#353
54#1518#6 = Row 0: right, Col 0: top#1
54#1627#1 = Row 0: top, Col 0: left#43
54#1661#1 = Row 0: top, Col 0: left#59
54#1671#1 = Row 0: top, Col 0: left#83
54#1710##4
54#1710#1 = Row 0: top, Col 0: left#103
54#1739#1 = Row 0: top, Col 0: left#11
54#1746#1 = Row 0: top, Col 0: left#226
54#1770#1 = Row 0: top, Col 0: left#123
54#1770#6 = Row 0: right, Col 0: top#3
54#1770#8 = Row 0: left, Col 0: botto#36
54#1794##10
54#1794#1 = Row 0: top, Col 0: left#275
54#1794#6 = Row 0: right, Col 0: top#4
54#1794#8 = Row 0: left, Col 0: botto#7
54#1816#1 = Row 0: top, Col 0: left#8
54#1870##205
54#1870#1 = Row 0: top, Col 0: left#1875
54#1899##2
54#1899#1 = Row 0: top, Col 0: left#358
54#1959#1 = Row 0: top, Col 0: left#208
54#2013#0#5
54#2013#1 = Row 0: top, Col 0: left#5
54#2081##28
54#2081#1 = Row 0: top, Col 0: left#334
54#2134#1 = Row 0: top, Col 0: left#47
54#2235#1 = Row 0: top, Col 0: left#155
54#2349#1 = Row 0: top, Col 0: left#10
54#2580##17
54#2580#1 = Row 0: top, Col 0: left#35
54#3367##1
54#3367#1 = Row 0: top, Col 0: left#154
54#3455#1 = Row 0: top, Col 0: left#1
54#3608#1 = Row 0: top, Col 0: left#14
54#3618#1 = Row 0: top, Col 0: left#5
54#3718#1 = Row 0: top, Col 0: left#19
54#3797#1 = Row 0: top, Col 0: left#2
54#3934#1 = Row 0: top, Col 0: left#23
54#3956#1 = Row 0: top, Col 0: left#9
54#3983#1 = Row 0: top, Col 0: left#1
54#3995##1
54#3995#1 = Row 0: top, Col 0: left#7
54#4188#1 = Row 0: top, Col 0: left#2
54#4203#1 = Row 0: top, Col 0: left#1
55#488#1 = Row 0: top, Col 0: left#8
56#515#1 = Row 0: top, Col 0: left#151
57#542##7
57#542#1 = Row 0: top, Col 0: left#38
57#2397##12
57#2416##52
57#2539##12
57#2631#1 = Row 0: top, Col 0: left#1
57#2708#1 = Row 0: top, Col 0: left#2
57#2893##4
57#2893#1 = Row 0: top, Col 0: left#32
57#2952#1 = Row 0: top, Col 0: left#1
57#3075##1
57#3075#1 = Row 0: top, Col 0: left#12
57#4115#1 = Row 0: top, Col 0: left#1
58#554#1 = Row 0: top, Col 0: left#5
58#554#6 = Row 0: right, Col 0: top#1
59#564##31
59#564#1 = Row 0: top, Col 0: left#51
59#821##1
59#3018#1 = Row 0: top, Col 0: left#2
60#566##94
60#566#1 = Row 0: top, Col 0: left#43
61#577##1217
61#577#1 = Row 0: top, Col 0: left#1
61#577#3 = Row 0: bottom, Col 0: rig#1
61#577#6 = Row 0: right, Col 0: top#10
61#577#8 = Row 0: left, Col 0: botto#1
61#622#1 = Row 0: top, Col 0: left#504
61#622#3 = Row 0: bottom, Col 0: rig#11
61#622#6 = Row 0: right, Col 0: top#404
61#622#8 = Row 0: left, Col 0: botto#4
61#1314#1 = Row 0: top, Col 0: left#8
62#579##25
62#579#1 = Row 0: top, Col 0: left#316
62#579#6 = Row 0: right, Col 0: top#86
62#579#8 = Row 0: left, Col 0: botto#12
62#842##7
62#842#1 = Row 0: top, Col 0: left#208
62#842#6 = Row 0: right, Col 0: top#14
62#842#8 = Row 0: left, Col 0: botto#8
62#864##3
62#864#1 = Row 0: top, Col 0: left#257
62#864#6 = Row 0: right, Col 0: top#96
62#864#8 = Row 0: left, Col 0: botto#12
62#932##3
62#932#1 = Row 0: top, Col 0: left#313
62#932#6 = Row 0: right, Col 0: top#38
62#932#8 = Row 0: left, Col 0: botto#17
62#1257##12
62#1257#1 = Row 0: top, Col 0: left#261
62#1257#6 = Row 0: right, Col 0: top#51
62#1257#8 = Row 0: left, Col 0: botto#1
62#1297#1 = Row 0: top, Col 0: left#146
62#1297#6 = Row 0: right, Col 0: top#24
62#1297#8 = Row 0: left, Col 0: botto#5
62#1419##7
62#1419#1 = Row 0: top, Col 0: left#313
62#1419#6 = Row 0: right, Col 0: top#53
62#1419#8 = Row 0: left, Col 0: botto#6
62#1833#1 = Row 0: top, Col 0: left#9
62#1904#1 = Row 0: top, Col 0: left#498
62#1904#6 = Row 0: right, Col 0: top#10
62#1904#8 = Row 0: left, Col 0: botto#17
62#1992#0#10
62#1992#1 = Row 0: top, Col 0: left#19
62#2259##2
62#2259#1 = Row 0: top, Col 0: left#278
62#2259#6 = Row 0: right, Col 0: top#89
62#2259#8 = Row 0: left, Col 0: botto#3
62#2260#1 = Row 0: top, Col 0: left#107
62#2260#6 = Row 0: right, Col 0: top#46
62#2630#1 = Row 0: top, Col 0: left#2
62#2721##4
62#2721#1 = Row 0: top, Col 0: left#124
62#2858#1 = Row 0: top, Col 0: left#2
62#2991##8
62#2991#1 = Row 0: top, Col 0: left#71
62#3035#1 = Row 0: top, Col 0: left#6
62#3080#1 = Row 0: top, Col 0: left#22
62#3200##1
62#3200#1 = Row 0: top, Col 0: left#81
62#3200#6 = Row 0: right, Col 0: top#4
62#3520##1
62#3520#1 = Row 0: top, Col 0: left#1
62#4267#1 = Row 0: top, Col 0: left#2
63#635##12
63#1445##37
63#1648#1 = Row 0: top, Col 0: left#24
63#1797##28
